organization,organization_type,partner_code,implementing_partner_type,fund_source_donor,fund_category,sector,project_appeal,is_earthquake_response,sector_objective,sector_activity,activity_description,sector_indicator,indicator_unit,exact_value,beneficiaries,indirect_beneficiaries,total_beneficiaries,disaggregation_of_total_beneficiaries,exact_male_18,exact_female_18,exact_children_0_14,exact_youth_15_17,exact_pwd,exact_id_ps,exact_returnees,previously_assisted,if_yes_how_many_assisted_previously,total_unique_beneficiaries,delivery_modality,conditionality,restrictions,cash_delivery_mechanism,transfer_value,frequency,report_this_to_any_other_sector,if_yes_which_sector,governorate,admin1pcode,district,admin2pcode,sub_district,admin3pcode,community,admin4pcode,neighborhood,neighborhood_pcode,other_place_name,response_modality,hub,implementing_month,reporting_cycle,status,comment,order,total_usd,exact_male_18_from_total_beneficiaries,exact_female_18_from_total_beneficiaries,exact_children_0_14_from_total_beneficiaries,exact_youth_15_17_from_total_beneficiaries,exact_pwd_from_total_beneficiaries,exact_id_ps_from_total_beneficiaries,exact_returnees_from_total_beneficiaries,project_code_hrp,project_name,relevant_indicator2,specification_field_if_relevant_indicator_is_blank_then_leave_this_field_empty3,disaggregation_of_total_beneficiaries4
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,15,15,0,15,NA,NA,NA,NA,NA,NA,NA,NA,Yes,15,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Aleppo,SY02,A'zaz,SY0204,Suran,SY020405,Albil,C1669,Dostluk (Friendship Camp)/الصداقة,CP000495,(blank),Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0082,INGO,Ent_0082,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,50,50,0,50,NA,NA,NA,NA,NA,NA,NA,NA,No,0,50,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Idleb,SY0700,Idleb,SY070000,Idleb,C3871,(blank),NA,(blank),Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0082,INGO,Ent_0082,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,63,63,0,63,NA,NA,NA,NA,NA,NA,NA,NA,No,0,63,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Idleb,SY0700,Maaret Tamsrin,SY070005,Ma'arrat Tamasrin,C3947,(blank),NA,(blank),Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,104,104,0,104,NA,NA,NA,NA,NA,NA,NA,NA,Yes,104,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Idleb,SY0700,Maaret Tamsrin,SY070005,Ma'arrat Tamasrin,C3947,(blank),NA,(blank),Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,88,88,0,88,NA,NA,NA,NA,NA,NA,NA,NA,Yes,88,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Idleb,SY0700,Maaret Tamsrin,SY070005,Kelly,C3949,(blank),NA,(blank),Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,59,59,0,59,NA,NA,NA,NA,NA,NA,NA,NA,Yes,59,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Idleb,SY0700,Sarmin,SY070006,Sarmin,C3953,(blank),NA,(blank),Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,20,20,0,20,NA,NA,NA,NA,NA,NA,NA,NA,No,0,20,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Sarmada,C4121,(blank),NA,Dar Alkhair 2,Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,20,20,0,20,NA,NA,NA,NA,NA,NA,NA,NA,No,0,20,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Sarmada,C4121,(blank),NA,Fahil Al-Ezz,Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,20,20,0,20,NA,NA,NA,NA,NA,NA,NA,NA,No,0,20,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Sarmada,C4121,(blank),NA,Qaryet Al-sham,Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,20,20,0,20,NA,NA,NA,NA,NA,NA,NA,NA,No,0,20,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Sarmada,C4121,(blank),NA,Saad bin Abi Waqqas camp,Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,60,60,0,60,NA,NA,NA,NA,NA,NA,NA,NA,Yes,60,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Dana,C4126,(blank),NA,(blank),Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0140,LNGO,Ent_0140,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,167,167,0,167,NA,NA,NA,NA,NA,NA,NA,NA,No,0,167,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Dana,C4126,(blank),NA,(blank),Cross Border,NWS,Mar,NA,NA,NA,NA,NA,98,49,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0140,LNGO,Ent_0140,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,204,204,0,204,NA,NA,NA,NA,NA,NA,NA,NA,No,0,204,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Dana,C4126,(blank),NA,(blank),Cross Border,NWS,Mar,NA,NA,NA,NA,NA,196,8,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,27,27,0,27,NA,NA,NA,NA,NA,NA,NA,NA,Yes,27,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Aqrabat,C4127,(blank),NA,Dar Hamoud,Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,34,34,0,34,NA,NA,NA,NA,NA,NA,NA,NA,Yes,34,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Aqrabat,C4127,(blank),NA,Abwab Al rahma,Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,20,20,0,20,NA,NA,NA,NA,NA,NA,NA,NA,No,0,20,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Deir Hassan - Darhashan,C4129,(blank),NA,Al-omari camp,Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,20,20,0,20,NA,NA,NA,NA,NA,NA,NA,NA,No,0,20,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Deir Hassan - Darhashan,C4129,(blank),NA,Bayet Al-salam,Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,20,20,0,20,NA,NA,NA,NA,NA,NA,NA,NA,No,0,20,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Deir Hassan - Darhashan,C4129,(blank),NA,Nour alsabah,Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,41,41,0,41,NA,NA,NA,NA,NA,NA,NA,NA,Yes,41,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Deir Hassan - Darhashan,C4129,(blank),NA,(blank),Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,47,47,0,47,NA,NA,NA,NA,NA,NA,NA,NA,Yes,47,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Deir Hassan - Darhashan,C4129,(blank),NA,Al Iman,Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,37,37,0,37,NA,NA,NA,NA,NA,NA,NA,NA,Yes,37,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Atma,C4130,(blank),NA,Al kwaiti,Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,46,46,0,46,NA,NA,NA,NA,NA,NA,NA,NA,Yes,46,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Atma,C4130,(blank),NA,Ataa2,Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,36,180,0,180,NA,NA,NA,NA,NA,NA,NA,NA,No,0,180,Cash,Conditional,Restricted,Cash-for-work,500,Monthly,No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Atma,C4130,(blank),NA,Al rih Al mursala,Cross Border,NWS,Mar,NA,NA,NA,NA,18000,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,20,20,0,20,NA,NA,NA,NA,NA,NA,NA,NA,No,0,20,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Qah,C4131,(blank),NA,Dar Al-kheer,Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,27,27,0,27,NA,NA,NA,NA,NA,NA,NA,NA,Yes,27,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Qah,C4131,(blank),NA,Al sultan Abdulhamid,Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,32,32,0,32,NA,NA,NA,NA,NA,NA,NA,NA,Yes,32,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Qah,C4131,(blank),NA,Dar Al Reaya,Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,34,34,0,34,NA,NA,NA,NA,NA,NA,NA,NA,Yes,34,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Qah,C4131,(blank),NA,Al Shohadaa,Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,38,38,0,38,NA,NA,NA,NA,NA,NA,NA,NA,Yes,38,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Qah,C4131,(blank),NA,Bayan & Mushref,Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,14,14,0,14,NA,NA,NA,NA,NA,NA,NA,NA,Yes,14,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Qourqeena,SY070304,Htan,C4161,(blank),NA,(blank),Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,51,51,0,51,NA,NA,NA,NA,NA,NA,NA,NA,Yes,51,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Qourqeena,SY070304,Qourqeena,C4174,(blank),NA,(blank),Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,96,96,0,96,NA,NA,NA,NA,NA,NA,NA,NA,Yes,96,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Ariha,SY0705,Ariha,SY070500,Ariha,C4278,(blank),NA,(blank),Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,12,12,0,12,NA,NA,NA,NA,NA,NA,NA,NA,Yes,12,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Ariha,SY0705,Mhambal,SY070502,Bsanqul,C4322,(blank),NA,(blank),Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,20,20,0,20,NA,NA,NA,NA,NA,NA,NA,NA,Yes,20,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Mashhad Ruhin,C6692,(blank),NA,Kafr Losin Camp _ TRC,Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,20,20,0,20,NA,NA,NA,NA,NA,NA,NA,NA,Yes,20,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Mashhad Ruhin,C6692,اتاساي/ Atasay,CP002134,(blank),Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0077,LNGO,Ent_0077,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,42,42,0,42,NA,NA,NA,NA,NA,NA,NA,NA,Yes,42,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Mashhad Ruhin,C6692,(blank),NA,Mashhad Ruhin,Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0099,INGO,Ent_0099,INGO,Ent_0202,NGO / Other,Early Recovery and Livelihood,Syria HRP 22/23,No,SO2 Increase access to Livelihood and job opportunities,Activity 2.02 Provide vocational and skills training opportunities,NA,Indicator 2.02.2 # of individuals benefiting from vocational or business trainings,People,10,10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,Yes,10,0,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Idleb,SY07,Harim,SY0703,Dana,SY070301,Burdaqly,C6693,(blank),NA,(blank),Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0069,LNGO,Ent_0069,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Non-HRP,No,SO3 Strengthen social cohesion by empowering communities to lead early recovery processes together,Activity 3.02 Capacity building workshops for community representatives to advocate for early recovery needs and to identify solutions to these needs,NA,Indicator 3.02.1 # of community members and representatives participating in capacity building activities for ERL needs,People,10,10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,No,0,10,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Aleppo,SY02,A'zaz,SY0204,Aghtrin,SY020401,Akhtrein,C1581,(blank),NA,(blank),Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
Ent_0069,LNGO,Ent_0069,LNGO,(blank),HF (Humanitarian Fund),Early Recovery and Livelihood,Non-HRP,No,SO3 Strengthen social cohesion by empowering communities to lead early recovery processes together,Activity 3.02 Capacity building workshops for community representatives to advocate for early recovery needs and to identify solutions to these needs,NA,Indicator 3.02.1 # of community members and representatives participating in capacity building activities for ERL needs,People,10,10,0,10,NA,NA,NA,NA,NA,NA,NA,NA,No,0,10,Service delivery/support,(blank),(blank),(blank),NA,(blank),No,(blank),Aleppo,SY02,Jarablus,SY0208,Jarablus,SY020800,Jarablus,C2227,(blank),NA,(blank),Cross Border,NWS,Mar,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
