sector,hub,response_modality,implementing_partner,governorate,district,sub_district,location,location_type,community,reporting_month,start_date,end_date,project_status,activity,delivery_modality,cash_conditionality,transfer_value,cash_delivery_mechanism,beneficiaries,families,admin1pcode,admin2pcode,admin3pcode,admin4pcode,new_beneficiaries,total_usd,sub_cluster
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Harim,Dana,Bab El Hawa,Camp/Settlements,Khattab / خطاب,January,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,5,1,SY07,SY0703,SY070301,C6389,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Fadel / الفضل,January,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,5,1,SY07,SY0703,SY070301,C4130,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Harim,Dana,Atma,Camp/Settlements,Ehsan 2 Sector 1 / إحسان 2 قطاع 1,January,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,3,1,SY07,SY0703,SY070301,C4130,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Eman Billah / الايمان بالله,January,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,63,9,SY07,SY0703,SY070301,C4130,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Idleb,Bennsh,Foah,Camp/Settlements,Nadi Alfurusiah / نادي الفروسية,January,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,6,1,SY07,SY0700,SY070002,C3905,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Aleppo,Al Bab,A'rima,Jeb Eldam Elbab,Camp/Settlements,Al Wadi Alkhdar / الوادي الأخضر,January,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,11,1,SY02,SY0202,SY020206,C1333,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Idleb,Maaret Tamsrin,Zardana Mashehad,Camp/Settlements,Al Andalus 1 / الأندلس 1,January,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,7,1,SY07,SY0700,SY070005,C3938,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Idleb,Maaret Tamsrin,Kelly,Camp/Settlements,Sukek / سكيك,January,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,7,1,SY07,SY0700,SY070005,C3949,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Idleb,Maaret Tamsrin,Kelly,Camp/Settlements,Al-Rahma 3 / الرحمة 3,January,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,5,1,SY07,SY0700,SY070005,C3949,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Aleppo,Jebel Saman,Atareb,Babka,Camp/Settlements,Dar Alkhair( Babka) / دار الخير(بابكة),January,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,4,1,SY02,SY0200,SY020001,C1021,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Aleppo,Jebel Saman,Atareb,Batbu,Camp/Settlements,Borj1 / برج 1,January,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,6,1,SY02,SY0200,SY020001,C1025,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Harim,Salqin,Abu Talha,Camp/Settlements,Abu Talha / ابو طلحة,January,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,5,1,SY07,SY0703,SY070302,C4133,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Harim,Salqin,Delbiya,Camp/Settlements,Al Taakhi / التآخي,January,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,6,1,SY07,SY0703,SY070302,C4146,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Harim,Dana,Babisqa,Camp/Settlements,Ebad Alrahman / عباد الرحمن,January,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,4,1,SY07,SY0703,SY070301,C6755,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Harim,Dana,Sarmada,Camp/Settlements,Salah Aldin(Sarmada) / صلاح الدين(سرمدا),January,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,5,1,SY07,SY0703,SY070301,C4121,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Harim,Dana,Kafr Deryan,Town/Community/Neighborhood,NA,January,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,6,1,SY07,SY0703,SY070301,C4132,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Aleppo,Afrin,Afrin,Afrin (Afrin),Camp/Settlements,Trendah Extension / ملحق ترندة,January,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,6,1,SY02,SY0203,SY020300,C1366,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Aleppo,Afrin,Afrin,Afrin (Afrin),Camp/Settlements,NA,January,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,7,1,SY02,SY0203,SY020300,C1366,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Aleppo,A'zaz,A'zaz,Salama,Camp/Settlements,Yazibag / يازيباغ,January,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,11,1,SY02,SY0204,SY020400,C1561,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Faroq (Qah) / الفاروق(قاح),January,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,7,1,SY07,SY0703,SY070301,C4130,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Aleppo,A'zaz,A'zaz,Shamarin,Camp/Settlements,Tal Jubeen / تل جبين,January,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,3,1,SY02,SY0204,SY020400,C1566,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Aleppo,A'zaz,A'zaz,Maarin (A'zaz),Camp/Settlements,Wadi Marrin / وادي معرين,January,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,6,1,SY02,SY0204,SY020400,C1574,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Aleppo,A'zaz,A'zaz,Shmarekh,Camp/Settlements,Mukawamah / المقاومة,January,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,6,1,SY02,SY0204,SY020400,C1557,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Aleppo,A'zaz,A'zaz,Salama,Camp/Settlements,New Bab Al Salame / باب السلامة الجديد,January,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,2,1,SY02,SY0204,SY020400,C1561,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Aleppo,Afrin,Jandairis,Jandairis,Camp/Settlements,(Suk Alhal (Jandairis / سوق الهال(جنديرس),January,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,6,1,SY02,SY0203,SY020302,C1426,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Aleppo,A'zaz,A'zaz,Salama,Camp/Settlements,Yazibag / يازيباغ,January,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,6,1,SY02,SY0204,SY020400,C1561,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Harim,Dana,Deir Hassan - Darhashan,Camp/Settlements,Al Khair / الخير,January,2023-01-23T00:00:00Z,2023-01-23T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,4,1,SY07,SY0703,SY070301,C4129,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Aleppo,A'zaz,A'zaz,Azaz,Camp/Settlements,Nayyarah / نيارة,January,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,3,1,SY02,SY0204,SY020400,C1564,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Aleppo,A'zaz,A'zaz,Salama,Camp/Settlements,Yazibag / يازيباغ,January,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,11,1,SY02,SY0204,SY020400,C1561,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Aleppo,A'zaz,A'zaz,Shamarin,Camp/Settlements,Al Tawheed(Shamarin) / التوحيد(شمارين),January,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,5,1,SY02,SY0204,SY020400,C1566,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Idleb,Maaret Tamsrin,Kafr Jales,Camp/Settlements,WATAN second typical camp / مخيم وطن النموذجي الثاني,January,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,2,1,SY07,SY0700,SY070005,C3945,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Idleb,Maaret Tamsrin,Kafr tanor,Camp/Settlements,Kafr tanor / كفر تنور,January,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,6,1,SY07,SY0700,SY070005,C6690,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Idleb,Maaret Tamsrin,Kelly,Camp/Settlements,Tuqan / طوقان,January,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,5,1,SY07,SY0700,SY070005,C3949,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Idleb,Maaret Tamsrin,Shekh Bahr,Camp/Settlements,Jabal Alshekh Bahr / جبل الشيخ بحر,January,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,7,1,SY07,SY0700,SY070005,C6631,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Aleppo,Jebel Saman,Atareb,Batbu,Camp/Settlements,Zitan / زيتان,January,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,2,1,SY02,SY0200,SY020001,C1025,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Harim,Salqin,Salqin,Camp/Settlements,Al Safsafa / الصفصافه,January,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,7,1,SY07,SY0703,SY070302,C4140,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Aleppo,Jebel Saman,Atareb,Babka,Camp/Settlements,Al Wafa (Babka) / الوفاء(بابكة),January,2023-01-24T00:00:00Z,2023-01-24T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,15,1,SY02,SY0200,SY020001,C1021,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Harim,Dana,Bab El Hawa,Camp/Settlements,Al Sultan / السلطان,February,2023-02-03T00:00:00Z,2023-02-03T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,8,1,SY07,SY0703,SY070301,C6389,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Huda / الهدى,February,2023-02-03T00:00:00Z,2023-02-03T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,3,1,SY07,SY0703,SY070301,C4130,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Aleppo,Jebel Saman,Atareb,Tuwama,Camp/Settlements,Gaith and Rahma / غيث ورحمة,February,2023-02-03T00:00:00Z,2023-02-03T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,8,1,SY02,SY0200,SY020001,C1020,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Aleppo,A'zaz,A'zaz,Shamarin,Camp/Settlements,Ashwaiyat Alresala / عشوائيات الرسالة,February,2023-02-03T00:00:00Z,2023-02-03T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,1,1,SY02,SY0204,SY020400,C1566,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Aleppo,Afrin,Afrin,Afrin (Afrin),Camp/Settlements,Emmar 2 Center / مركز اعمار 2,February,2023-02-03T00:00:00Z,2023-02-03T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,130,29,SY02,SY0203,SY020300,C1366,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Harim,Dana,Deir Hassan - Darhashan,Camp/Settlements,Morek Al-Somod / مورك الصمود,February,2023-02-04T00:00:00Z,2023-02-04T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,4,1,SY07,SY0703,SY070301,C4129,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Aleppo,Jebel Saman,Atareb,Batbu,Camp/Settlements,Al Hamoud / الحمود,February,2023-02-05T00:00:00Z,2023-02-05T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,18,4,SY02,SY0200,SY020001,C1025,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Harim,Dana,Burdaqly,Camp/Settlements,Al Bardakli / البردقلي,February,2023-02-06T00:00:00Z,2023-02-06T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,5,1,SY07,SY0703,SY070301,C6693,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Aleppo,Afrin,Sharan,Qatmet Efrin,Camp/Settlements,Hirsh Qatmah Tehtani / حرش قاطمة تحتاني,February,2023-02-01T00:00:00Z,2023-02-01T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,5,1,SY02,SY0203,SY020304,C1524,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Aleppo,A'zaz,A'zaz,Azaz,Camp/Settlements,Abo Aljolan School- AlAsyanah / مدرسة أبو الجولان-العصيانة,February,2023-02-01T00:00:00Z,2023-02-01T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,10,1,SY02,SY0204,SY020400,C1564,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Harim,Dana,Qah,Camp/Settlements,Al Salam (Qah) / السلام(قاح),February,2023-02-01T00:00:00Z,2023-02-01T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,1,1,SY07,SY0703,SY070301,C4131,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Harim,Dana,Babisqa,Camp/Settlements,Sheer Mghar / شير مغار,February,2023-02-01T00:00:00Z,2023-02-01T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,7,1,SY07,SY0703,SY070301,C6755,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Aleppo,Afrin,Afrin,Afrin (Afrin),Camp/Settlements,Hirsh AlZaidiah / حرش الزيدية,February,2023-02-02T00:00:00Z,2023-02-02T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,6,1,SY02,SY0203,SY020300,C1366,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Harim,Dana,Atma,Camp/Settlements,Khaled ibn Al Walid / خالد بن الوليد,February,2023-02-03T00:00:00Z,2023-02-03T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,2,1,SY07,SY0703,SY070301,C4130,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Aleppo,Jebel Saman,Atareb,Tuwama,Camp/Settlements,Gaith and Rahma / غيث ورحمة,February,2023-02-03T00:00:00Z,2023-02-03T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,4,1,SY02,SY0200,SY020001,C1020,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Idleb,Maaret Tamsrin,Kaftin,Camp/Settlements,Sham / شام,February,2023-02-04T00:00:00Z,2023-02-04T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,7,1,SY07,SY0700,SY070005,C3951,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Harim,Qourqeena,Barisha,Camp/Settlements,Shahed / شهد,February,2023-02-05T00:00:00Z,2023-02-05T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,6,1,SY07,SY0703,SY070304,C4164,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Aleppo,Jebel Saman,Atareb,Tuwama,Camp/Settlements,Gaith and Rahma / غيث ورحمة,February,2023-02-05T00:00:00Z,2023-02-05T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,4,1,SY02,SY0200,SY020001,C1020,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Harim,Dana,Babisqa,Camp/Settlements,Al Manara(Babisqa) / المنارة (بابيسقا),February,2023-02-05T00:00:00Z,2023-02-05T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,7,1,SY07,SY0703,SY070301,C6755,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Harim,Dana,Hezreh - Hezri,Camp/Settlements,NA,February,2023-02-05T00:00:00Z,2023-02-05T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,4,1,SY07,SY0703,SY070301,C4120,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,702,Idleb,Harim,Salqin,Big Hir Jamus,Camp/Settlements,Rafateh / الرفعاتية,February,2023-02-05T00:00:00Z,2023-02-05T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,2,1,SY07,SY0703,SY070302,C4141,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,573,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Eastern Marj Akhdar,Town/Community/Neighborhood,NA,January,2023-01-01T00:00:00Z,2023-01-09T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,34,6,SY07,SY0704,SY070400,C4215,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,602,Idleb,Ariha,Ariha,Ariha,Town/Community/Neighborhood,NA,January,2023-01-09T00:00:00Z,2023-01-09T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,In-kind,NA,NA,NA,361,100,SY07,SY0705,SY070500,C4278,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,602,Idleb,Ariha,Ariha,Ariha,Town/Community/Neighborhood,NA,February,2023-02-12T00:00:00Z,2023-02-12T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,In-kind,NA,NA,NA,388,100,SY07,SY0705,SY070500,C4278,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,649,Idleb,Ariha,Mhambal,Mhambal,Camp/Settlements,NA,February,2023-02-01T00:00:00Z,2023-02-28T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,574,115,SY07,SY0705,SY070502,C4330,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,649,Idleb,Idleb,Maaret Tamsrin,Kelly,Camp/Settlements,Noor / نور,February,2023-02-01T00:00:00Z,2023-02-28T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,1604,321,SY07,SY0700,SY070005,C3949,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,649,Idleb,Harim,Dana,Deir Hassan - Darhashan,Camp/Settlements,Affad / أفاد,February,2023-02-01T00:00:00Z,2023-02-28T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,2744,549,SY07,SY0703,SY070301,C4129,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,649,Idleb,Harim,Harim,Harim,Town/Community/Neighborhood,NA,February,2023-02-01T00:00:00Z,2023-02-28T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,2624,625,SY07,SY0703,SY070300,C4115,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,649,Idleb,Harim,Harim,Kafr Hum,Camp/Settlements,Kafarhom Aljanoby / مخيم كفرحوم الجنوبي,February,2023-02-01T00:00:00Z,2023-02-28T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,1960,392,SY07,SY0703,SY070300,C4117,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,649,Idleb,Harim,Harim,Harim,Camp/Settlements,NA,February,2023-02-01T00:00:00Z,2023-02-28T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,650,130,SY07,SY0703,SY070300,C4115,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,649,Idleb,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Jisr-Ash-Shugur,Town/Community/Neighborhood,NA,February,2023-02-01T00:00:00Z,2023-02-28T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,2500,500,SY07,SY0704,SY070400,C4199,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,649,Idleb,Jisr-Ash-Shugur,Darkosh,Darkosh,Town/Community/Neighborhood,NA,February,2023-02-01T00:00:00Z,2023-02-28T00:00:00Z,Completed,1.1.1.1: Provision of core NFIs,In-kind,NA,NA,NA,1000,200,SY07,SY0704,SY070402,C4252,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,578,Idleb,Harim,Dana,Sarmada,Camp/Settlements,Alkhair 2(Sarmada) / الخير2(سرمدا),February,2023-02-04T00:00:00Z,2023-02-04T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,In-kind,NA,NA,NA,25,5,SY07,SY0703,SY070301,C4121,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,578,Idleb,Harim,Dana,Atma,Camp/Settlements,Al Ekhlas Lellah / الإخلاص لله,February,2023-02-05T00:00:00Z,2023-02-05T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,In-kind,NA,NA,NA,75,15,SY07,SY0703,SY070301,C4130,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,578,Idleb,Idleb,Maaret Tamsrin,Kelly,Camp/Settlements,Rafe'en / رافعين,January,2023-01-05T00:00:00Z,2023-01-05T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,In-kind,NA,NA,NA,15,3,SY07,SY0700,SY070005,C3949,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,578,Idleb,Harim,Dana,Tal Elkarameh,Camp/Settlements,Tal Fakhar / تل فخار,January,2023-01-05T00:00:00Z,2023-01-05T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,In-kind,NA,NA,NA,30,6,SY07,SY0703,SY070301,C4122,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,578,Idleb,Harim,Dana,Burdaqly,Camp/Settlements,Burdaqly (Al Marj) / بردقلي(المرج),January,2023-01-05T00:00:00Z,2023-01-05T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,In-kind,NA,NA,NA,900,180,SY07,SY0703,SY070301,C6693,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,578,Idleb,Harim,Dana,Bab El Hawa,Camp/Settlements,Shohadaa Aljanoub 1-2 / شهداء الجنوب 1-2,January,2023-01-05T00:00:00Z,2023-01-05T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,In-kind,NA,NA,NA,231,46,SY07,SY0703,SY070301,C6389,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,578,Aleppo,Jebel Saman,Atareb,Babka,Camp/Settlements,Dar Alkhair( Babka) / دار الخير(بابكة),January,2023-01-22T00:00:00Z,2023-01-22T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,In-kind,NA,NA,NA,266,53,SY02,SY0200,SY020001,C1021,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,578,Idleb,Harim,Dana,Deir Hassan - Darhashan,Camp/Settlements,Reef Aleppo / ريف حلب,January,2023-01-22T00:00:00Z,2023-01-22T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,In-kind,NA,NA,NA,200,40,SY07,SY0703,SY070301,C4129,Yes,NA,nfi
NFI,NWS X-B,Syria Cross-Border HLG,578,Aleppo,Jebel Saman,Atareb,Babka,Camp/Settlements,Al Bashir(Babka)/ البشير(بابكة),January,2023-01-05T00:00:00Z,2023-01-05T00:00:00Z,Completed,1.1.1.2: Provision of seasonal and supplementary NFIs,In-kind,NA,NA,NA,125,25,SY02,SY0200,SY020001,C1021,Yes,NA,nfi
